id,name,slug,type,address,city_id,lat,lng,is_open,is_nfc,cash_in,working_weekends,is_digital,work_hours_week,work_hours_saturday,work_hours_sunday,notes
439,"Araz market, Biləcəri qəsəbəsi",araz-market-bileceri-qesebesi-58,A,"Binəqədi rayonu, Biləcəri qəsəbəsi, A.Zeynallı küçəsi",1,40.437376,49.802286,1,0,0,0,0,,,,
440,"Binəqədi rayonu, Köşk",bineqedi-rayonu-koshk-61,A,"Binəqədi rayonu, Binəqədi qəsəbəsi, G. Ramazanov küçəsi 33",1,40.465868,49.828174,1,0,0,0,0,,,,
441,Kürdəxanı market,kurdexani-market-60,A,"Sabunçu rayonu, Kürdəxanı qəsəbəsi, M.Adil küçəsi 30",1,40.551918,49.919029,1,0,0,0,0,,,,
442,"Ballı market, Hövsan qəsəbəsi",balli-market-hovsan-qesebesi-62,A,"Suraxanı rayonu, Hövsan qəsəbəsi, Ə. Qasımov 15A",1,40.365221,50.074369,1,1,0,0,0,,,,
443,"Bağlar market, Qaraçuxur qəsəbəsi",baglar-market-qaracuxur-qesebesi-63,A,"Suraxanı rayonu, Qaraçuxur qəsəbəsi, Bağlar küçəsi 2",1,40.392193,49.971728,1,0,0,0,0,,,,
444,"Rahat market, Sabunçu rayonu",rahat-market-sabuncu-rayonu-64,A,"Sabunçu rayonu, Ə. Məmmədəliyev küçəsi 12",1,40.444369,49.943724,1,0,0,0,0,,,,
445,"Poçt 5, Lökbatan qəsəbəsi",poct-5-lokbatan-qesebesi-6,A,"Qaradağ rayonu, Lökbatan qəsəbəsi, N.Nərimanov küçəsi 16",1,40.331178,49.745858,1,1,0,0,0,,,,
446,"Beko mağazası, Sahil qəs.",beko-magazasi-sahil-qes-67,A,"Qaradağ rayonu, Sahil qəsəbəsi, Dostluq küçəsi 41",1,40.224607,49.577107,1,1,0,0,0,,,,
447,"Market, Ələt",market-elet-69,A,"Qaradağ rayonu,Ələt qəsəbəsi, E.İmanov küçəsi",1,39.955937,49.40448,1,0,0,0,0,,,,
448,"Zərgərpalan küç., Market",zergerpalan-kuc-market-70,A,"Yasamal rayonu, Zərgərpalan küçəsi 7",1,40.39005848,49.80290142,1,1,0,0,0,,,,
449,Buzovna pansionatı,buzovna-pansionati-73,A,"Xəzər rayonu, Buzovna qəsəbəsi, R. İmanov küçəsi 5",1,40.54241,50.086167,1,0,0,0,0,,,,
450,Qarabağ Market,qarabag-market-74,A,Abşeron ray. Mehdiabad qəs.Qarant şəhərciyi,1,40.339524,49.779235,1,0,0,0,0,,,,
451,Kimya Sənaye Parkı,kimya-senaye-parki-913,A,"Sumqayıt şəhəri, Kimyaçılar küçəsi 1",55,40.58748,49.622792,1,0,0,0,0,,,,
452,"Favorit market, Şamaxinka",favorit-market-shamaxinka-76,A,"Binəqədi rayonu, 9-cu mkr., Mir Cəlal küçəsi 57",1,40.418549,49.811117,1,0,0,0,0,,,,
453,"Bizim Market, Yasamal rayonu",bizim-market-yasamal-rayonu-78,A,"Yasamal rayonu, Yeni Yasamal, Ə. Əhmədov küçəsi 19",1,40.393885,49.794554,1,0,0,0,0,,,,
454,"Bizim Market, Badamdar qəsəbəsi",bizim-market-badamdar-qesebesi-79,A,"Səbail rayonu, Badamdar qəsəbəsi, R. İsgəndərov küçəsi 4A",1,40.339403,49.805693,1,0,0,0,0,,,,
455,"Premium market, Nəsimi rayonu",premium-market-nesimi-rayonu-80,A,"Nəsimi rayonu, Süleyman Rüstəm küçəsi 61",1,40.393708,49.839605,1,0,1,0,0,,,,
456,Dövlət Reyestr Xidməti,dovlet-reyestr-xidmeti-81,A,"Nərimanov rayonu, Ə.Əliyev küçəsi 13",1,40.400194,49.880111,1,0,0,0,0,,,,
457,Respublika Diaqnostika Mərkəzi,respublika-diaqnostika-merkezi-83,A,"Yasamal rayonu, Tbilisi prospekti 31/66",1,40.40008,49.810708,1,0,0,0,0,,,,
458,"Qara Qarayev filialı, ATM 2",qara-qarayev-filiali-atm-2-85,A,"Nizami rayonu, Qara Qarayev prospekti 29",1,40.391782402255956,49.86842031964507,1,0,0,0,0,,,,
459,"Grandmart, Q.Qarayev prospekti",grandmart-qqarayev-prospekti-86,A,"Nizami rayonu, 8 km, Q. Qarayev prospekti 46",1,40.414324,49.939808,1,0,0,0,0,,,,
460,"Favorit market, Space TV ilə üzbəüz",favorit-market-space-tv-ile-uzbeuz-1,A,"Yasamal rayonu, H.Cavid pr. 17",1,40.366834,49.816215,1,0,0,0,0,,,,
461,"28 Mall, 1-ci mərt.",28-mall-1-ci-mert-90,A,"Nəsimi rayonu, Füzuli küçəsi ilə Azadlıq prospektinin kəsişməsi",1,40.37899641287628,49.847006006925305,1,0,1,0,0,,,,
462,"Bizim Market, Binəqədi rayonu",bizim-market-bineqedi-rayonu-93,A,"Binəqədi rayonu, İ.Dadaşov küçəsi 60",1,40.413944,49.844063,1,0,0,0,0,,,,
463,1 saylı ASAN xidmət mərkəzi,1-sayli-asan-xidmet-merkezi-94,A,"Nəsimi rayonu, Həsən Əliyev küçəsi 36",1,40.399016,49.835053,1,0,0,0,0,,,,
464,"Madeyra mebel dükanı, Zabrat qəsəbəsi",madeyra-mebel-dukani-zabrat-qesebesi-95,A,"Sabunçu rayonu, Zabrat qəsəbəsi, Babək küçəsi 92A",1,40.47571988172781,49.949369144899215,1,0,0,0,0,,,,
465,"Hərbi hissə, Qaradağ rayonu",herbi-hisse-qaradag-rayonu-98,A,"Qaradağ rayonu, Puta qəsəbəsi",1,40.283864,49.673271,1,0,0,0,0,,,,
466,"Aptek, Biləcəri",aptek-bileceri-99,A,"Binəqədi rayonu, Binəqədi qəsəbəsi, Y. Hüseynov küçəsi, 13A",1,40.431633,49.799451,1,0,0,0,0,,,,
467,Penitensiar Xidmət,penitensiar-xidmet-104,A,"Nəsimi rayonu, Nizami küçəsi 114",1,40.377528,49.859036,1,0,0,0,0,,,,
468,"Qarabağ market, Müşfiqabad qəsəbəsi",qarabag-market-mushfiqabad-qesebesi-105,A,"Qaradağ rayonu, Müşfiqabad qəsəbəsi",1,40.473096,49.612583,1,0,0,0,0,,,,
469,4 saylı ASAN xidmət mərkəzi,4-sayli-asan-xidmet-merkezi-106,A,"Sabunçu rayonu, Bakıxanov qəsəbəsi, Sülh küçəsi 8 A",1,40.421448,49.969298,1,0,1,0,0,,,,
470,"Oba Market, Binəqədi rayonu",oba-market-bineqedi-rayonu-107,A,"Binəqədi rayonu, Məsud Davudoğlu küçəsi 6B",1,40.4231289725337,49.8344824349319,1,0,0,0,0,,,,
471,Bakı Beynəlxalq Avtovağzalı,baki-beynelxalq-avtovagzali-108,A,"Binəqədı rayonu, Biləcəri qəs., Bakı-Sumqayıt şossesi, 3-cü km",1,40.418357,49.797663,1,0,0,0,0,,,,
472,"""Aztelekom İB""",aztelekom-ib-109,A,"Yasamal rayonu,Tbilisi prospekti, 3166-cı məhəllə",1,40.402479,49.808387,1,0,0,0,0,,,,
473,Əhmədli metro stansiyası,ehmedli-metro-stansiyasi-117,A,"""Əhmədli"" metro stansiyası",1,40.385949,49.953998,1,0,0,0,0,,,,
475,"ASAN Xidmət, Sumqayıt",asan-xidmet-sumqayit-956,A,Sumqayıt şəhəri,55,40.587351,49.664861,1,0,0,0,0,,,,
476,Delta Qrup C.O. MMC,delta-qrup-co-mmc-732,A,"Sumqayıt şəhəri, Sənayə zonası, Sülh küçəsi, 76-cı məhəllə",55,40.380670760241,49.88771437259052,1,0,0,0,0,,,,
477,Bakı Mühəndislik Universiteti,baki-muhendislik-universiteti-716,A,"Xırdalan şəhəri, Həsən Əliyev küçəsi 120",26,40.47646,49.726354,1,0,0,0,0,,,,
478,"Poçt, Xırdalan şəhəri",poct-xirdalan-sheheri-160,A,"Xırdalan şəhəri, M.Ə.Rəsulzadə küçəsi 5",26,40.381221,49.841364,1,0,0,0,0,,,,
479,"Makromart, Xırdalan şəhəri",makromart-xirdalan-sheheri-166,A,"Xırdalan şəhəri, H.Əliyev prospekti 167",26,40.461222,49.727693,1,0,0,0,0,,,,
480,"Bizim Market, Xırdalan şəhəri",bizim-market-xirdalan-sheheri-718,A,"Xırdalan şəh., 27-ci məhəllə, Qalubiyyə küçəsi 3/14",26,40.454454,49.745091,1,0,0,0,0,,,,
481,Abşeron  filialı,absheron-rayon-filiali-843,A,"Abşeron rayonu, Xırdalan şəhəri, Qəzənfər Musabəyov küçəsi 22",26,40.45274781,49.75126113,1,0,0,0,0,,,,
482,Abşeron  filialı,absheron-rayon-filiali-169,A,"Abşeron rayonu, Xırdalan şəhəri, Qəzənfər Musabəyov küçəsi 22",26,40.45269819,49.75134388,1,0,1,0,0,,,,
483,Abşeron  filialı,absheron-rayon-filiali-844,A,"Abşeron rayonu, Xırdalan şəhəri, Qəzənfər Musabəyov küçəsi 22",26,40.45271,49.751311,1,0,0,0,0,,,,
484,Xızı filialı,xizi-filiali-188,A,"Xızı şəhəri, H.Əliyev prospekti 245",27,40.910855,49.074008,1,0,0,0,0,,,,
485,"Market, Xızı rayonu, Giləzi qəsəbəsi",market-xizi-rayonu-gilezi-qesebesi-189,A,"Xızı rayonu, Giləzi qəsəbəsi, M.Qafarov küçəsi",27,40.868661,49.340957,1,0,0,0,0,,,,
486,Sumqayıt filialı,sumqayit-filiali-191,A,"Sumqayıt şəhəri, C. Cabbarlı küçəsi 1 (40-cı məhəllə)",55,40.580124,49.672601,1,0,1,0,0,,,,
487,Sumqayıt filialı,sumqayit-filiali-845,A,"Sumqayıt şəhəri, C. Cabbarlı küçəsi 1 (40-cı məhəllə)",55,40.58027947,49.6727573,1,0,0,0,0,,,,
488,"""Miss Leyla"" geyim mağazası, Sumqayıt şəhəri",miss-leyla-geyim-magazasi-sumqayit-sheheri-193,A,"Sumqayıt şəhəri,1-ci mkr., N. Nərimanov küçəsi 29/12",55,40.588893,49.676828,1,1,0,0,0,,,,
489,Qartal Tikinti Firması,qartal-tikinti-firmasi-194,A,"Sumqayıt şəhəri, Koroğlu prospekti, 48-ci məhəllə",55,40.560583,49.695148,1,0,0,0,0,,,,
490,"""Liman"" Tibb mərkəzi",liman-tibb-merkezi-195,A,"Sumqayıt şəhəri, 6-cı mkr., S.Vurğun küçəsi 35A",55,40.580617,49.689803,1,0,0,0,0,,,,
491,Bazarstore,bazarstore-877,A,"Sumqayıt şəhəri, Bakı küç 47",55,40.575677,49.679396,1,0,1,0,0,,,,
492,"Qayalı market, 13-cü mkr",qayali-market-13-cu-mkr-753,A,"Sumqayıt şəhəri, 13-cü mkr., ev 55",55,40.568424,49.692415,1,1,0,0,0,,,,
493,Corat qəsəbə bələdiyyəsi,corat-qesebe-belediyyesi-198,A,"Sumqayıt şəhəri, Corat qəsəbəsi, Sülh küçəsi 246",55,40.572788,49.708526,1,0,0,0,0,,,,
494,408 saylı Hərbi Hissə,408-sayli-herbi-hisse-931,A,"Sumqayıt şəhəri, H.Z.Tağıyev qəsəbəsi",55,40.609182,49.543803,1,0,0,0,0,,,,
495,"Qayalı market, H.Z.Tağıyev qəsəbəsi",qayali-market-hztagiyev-qesebesi-199,A,"Sumqayıt şəhəri, H.Z. Tağıyev qəsəbəsi",55,40.619023,49.562511,1,0,0,0,0,,,,
496,Sumqayıt Baş Gömrük İdarəsi,sumqayit-bash-gomruk-idaresi-202,A,"Sumqayıt şəhəri, Sülh prospekti 1",55,40.572358,49.636074,1,0,0,0,0,,,,
497,"Sumqayıt şəhəri, Şöbə 10",sumqayit-sheheri-shobe-10-203,A,"Sumqayıt şəhəri, 3-cü mkr., H. Əliyev pr. 22/54",55,40.61993566,49.5632234,1,1,0,0,0,,,,
498,"""Çörəkçi"" firma mağazası, 5-ci mkr",corekci-firma-magazasi-5-ci-mkr-204,A,"Sumqayıt şəhəri, 5-ci mkr., ev 55A, sahə 10",55,40.56542,49.69659,1,0,0,0,0,,,,
499,"Qayalı market, 11-ci mkr",qayali-market-11-ci-mkr-205,A,"Sumqayıt şəhəri, 11-ci mkr., Şəmsi Bədəlbəyli küçəsi",55,40.569925,49.675325,1,0,0,0,0,,,,
500,"İnşaatçılar qəs., Qubadlı İcra Hakimiyyətinin yanı",inshaatcilar-qes-qubadli-icra-hakimiyyetinin-yani-206,A,"Sumqayıt şəhəri, İnşaatçılar qəsəbəsi, Koroğlu prospekti",55,40.594106,49.651883,1,0,0,0,0,,,,
501,Qubadlı filialı,qubadli-filiali-207,A,"Sumqayıt şəhəri, 17-ci məhəllə, H.Əliyev prospekti 11/38, sahə 7",55,40.590459,49.66699,1,0,1,0,0,,,,
502,Elmlər Akademiyası metro stansiyası,elmler-akademiyasi-metro-stansiyasi-10,A,"""Elmlər Akademiyası"" metro stansiyası",1,40.375211,49.815511,1,0,0,0,0,,,,
503,"Neptun Hipermarket, Xırdalan şəh",neptun-hipermarket-xirdalan-sheh-701,A,"Xırdalan şəh., Binəqədi şosesi, Respublika DYP İdarəsinin yanı",26,40.44803,49.777329,1,0,0,0,0,,,,
504,Sumqayıt Texnologiyalar Parkı,sumqayit-texnologiyalar-parki-966,A,"Sumqayıt şəhəri, H.Z.Tağıyev qəsəbəsi",55,40.602117,49.597468,1,0,0,0,0,,,,
505,"Naxçıvan, İlham Əliyev adına Olimpiya İdman Kompleksi",naxcivan-ilham-eliyev-adina-olimpiya-idman-kompleksi-174,A,"Naxçıvan şəhəri, Ə. Əliyev küçəsi 1",45,39.220826,45.412301,1,0,0,0,0,,,,
506,"Naxçıvan şəhər, 1 saylı Hərbi şəhərcik, Ticarət mərkəzi",naxcivan-sheher-1-sayli-herbi-shehercik-ticaret-merkezi-177,A,"Naxçıvan şəhər, 1 saylı Hərbi şəhərcik, Ticarət mərkəzi",45,39.218664925527506,45.40698871524697,1,0,0,0,0,,,,
507,Azəbaycan Milli Elmlər Akademiyası Naxçıvan Bölməsi,azebaycan-milli-elmler-akademiyasi-naxcivan-bolmesi-178,A,"Naxçıvan şəhəri, H.Əliyev prospekti 76",45,39.219572,45.407868,1,0,0,0,0,,,,
508,"Naxçıvan, NDU Tələbə şəhərciyi",naxcivan-ndu-telebe-sheherciyi-180,A,"Naxçıvan şəhəri, Universitet şəhərciyi",45,39.225207,45.406018,1,0,0,0,0,,,,
509,"""Kapital Bank"" ASC-nin Naxçıvan MR Baş İdarəsi, 1 saylı kassa",kapital-bank-asc-nin-naxcivan-mr-bash-idaresi-1-sayli-kassa-181,A,"Naxçıvan şəhəri, H. Əliyev prospekti 16",45,38.903982,46.019922,1,0,0,0,0,,,,
510,"Çəmən supermarket, Babək məhəlləsi",cemen-supermarket-babek-mehellesi-580,A,"Naxçıvan şəhəri, Babək məhəlləsi 2",45,39.193308,45.410215,1,0,0,0,0,,,,
511,"Naxçıvan, ""Naxçıvan"" market",naxcivan-naxcivan-market-183,A,"Naxçıvan şəhəri, Təbriz küçəsi, 1",45,39.25289548988086,45.4273127805319,1,0,0,0,0,,,,
512,"Naxçıvan şəhəri, İnternet mərkəzi",naxcivan-sheheri-internet-merkezi-184,A,"Naxçıvan şəhəri, Atatürk küçəsi 2",45,39.212638,45.406276,1,0,0,0,0,,,,
513,"Naxçıvan, ""Sizin"" market",naxcivan-sizin-market-185,A,"Naxçıvan şəhəri, H.Əliyev prospekti 19",45,39.213774,45.407909,1,0,0,0,0,,,,
514,"Naxçıvan, ""Cahan"" Ticarət Mərkəzi",naxcivan-cahan-ticaret-merkezi-796,A,"Naxçıvan şəhəri, Ə. Əliyev küçəsi 20",45,39.206108,45.424892,1,0,0,0,0,,,,
515,Naxçıvan filialı,nakhichevannaxcivan-filiali-1008,A,"Naxçıvan şəhəri, İstiqlal küçəsi 85",45,39.212427,45.41017225,1,0,0,0,0,,,,
516,"Qaraçuq qəsəbəsi, İcra Nümayəndəliyi",qaracuq-qesebesi-icra-numayendeliyi-187,A,"Naxçıvan şəhəri, Qaraçuq kəndi",45,39.187877,45.378305,1,0,0,0,0,,,,
517,Detal Aluminium zavodu,detal-aluminium-zavodu-208,A,"Gəncə şəhəri, Yevlax şossesi 53",20,40.734034,46.862837,1,0,0,0,0,,,,
519,"Gəncə, Təbriz Market",gence-tebriz-market-210,A,"Gəncə şəhəri, Təbriz küçəsi 16",20,40.672257,46.340705,1,0,0,0,0,,,,
520,"Gəncə şəhəri, Orxan market",gence-sheheri-orxan-market-211,A,"Gəncə şəhəri, Heydər Əliyev prospekti 22",20,40.709507,46.366796,1,0,0,0,0,,,,
521,"Gəncə şəhəri, ""Gold Əminə"" market",gence-sheheri-gold-emine-market-222,A,"Gəncə şəhəri, Atatürk prospekti 10",20,40.68919828156471,46.38310343370113,1,0,0,0,0,,,,
522,"Gəncə, Mərkəzi kitabxana",gence-merkezi-kitabxana-214,A,"Gəncə şəhəri, Nizami küçəsi 81",20,40.680955,46.362315,1,0,0,0,0,,,,
523,"Gəncə, Fama market",gence-fama-market-215,A,"Gəncə şəhəri, Azərbaycan Əsgəri küçəsi",20,40.718738,46.353777,1,0,0,0,0,,,,
524,"Gülüstan qəsəbəsi, Əminə market",gulustan-qesebesi-emine-market-763,A,"Gəncə şəhəri, Gülüstan qəsəbəsi, AKTA-nın 6 saylı yataqxanası",20,40.628613,46.343316,1,0,0,0,0,,,,
525,"Gəncə, Əminə market",gence-emine-market-218,A,"Gəncə şəhəri, Ə.Mehmandarov küçəsi",20,40.686381,46.334536,1,0,0,0,0,,,,
526,"Gəncə, Azərbaycan Dövlət Aqrar Universiteti",gence-azerbaycan-dovlet-aqrar-universiteti-219,A,"Gəncə şəhəri, Ozan küçəsi 102",20,40.669301,46.346841,1,0,0,0,0,,,,
527,"Gəncə, Bazarstore Supermarket",gence-bazarstore-supermarket-220,A,"Gəncə şəhəri, N. Nərimanov prospekti 76",20,40.674755,46.370005,1,0,0,0,0,,,,
528,"Gəncə, 22 saylı poçt şöbəsi",gence-22-sayli-poct-shobesi-221,A,"Gəncə şəhəri, Azərbaycan küçəsi 38",20,40.68078169812552,46.322023813527565,1,0,0,0,0,,,,
529,"Sevinc qəsəbəsi, market",sevinc-qesebesi-market-212,A,"Gəncə şəhəri, Sevinc qəsəbəsi",20,40.44534418520137,46.63518298781769,1,0,0,0,0,,,,
530,"Gəncə, “Fariz” MMC (Xanımın Maqazini)",gence-fariz-mmc-xanimin-maqazini-223,A,"Gəncə şəhəri, Şah İsmayıl Xətai küçəsi 84",20,40.686394,46.387137,1,0,0,0,0,,,,
531,"Gülüstan qəsəbəsi, Sakit market",gulustan-qesebesi-sakit-market-589,A,"Gəncə şəhəri, Gülüstan qəsəbəsi",20,40.638959,46.344042,1,0,0,0,0,,,,
532,Kəpəz filialı,kepez-filiali-226,A,"Gəncə şəhəri, Kəpəz rayonu, N.Gəncəvi prospekti 24B",20,40.67869117691602,46.38076257480987,1,0,0,0,0,,,,
533,"Gəncə şəhəri, Market (Totanlı küçəsi)",gence-sheheri-market-totanli-kucesi-227,A,"Gəncə şəhəri, Totanlı küçəsi 2",20,40.661102,46.340475,1,0,0,0,0,,,,
534,"Kəpəz rayonu, market",kepez-rayonu-market-228,A,"Gəncə şəhəri, Kəpəz rayonu, Yeni qəsəbə 2",20,40.665521,46.453036,1,0,0,0,0,,,,
535,"Nur market, Kəpəz rayonu, Sadıllı qəsəbəsi",nur-market-kepez-rayonu-sadilli-qesebesi-764,A,"Gəncə şəhəri, Kəpəz rayonu, Sadıllı qəs., məhəllə e-3, sahə 19",20,40.708537,46.355603,1,0,0,0,0,,,,
536,"Yeni Kəlbəcər qəsəbəsi, Ekonom market",yeni-kelbecer-qesebesi-ekonom-market-217,A,"Gəncə şəhəri, Yeni Kəlbəcər qəsəbəsi",20,40.684356,46.418098,1,0,0,0,0,,,,
537,"Gəncə filialı, 24 7 Elektron Xidmət Mərkəzi",gence-filiali-24-7-elektron-xidmet-merkezi-807,A,"Gəncə şəhəri, Cavadxan küçəsi 24",20,40.675464,46.360352,1,0,1,0,0,,,,
538,"Gəncə filialı, 24 7 Elektron Xidmət Mərkəzi",gence-filiali-24-7-elektron-xidmet-merkezi-851,A,"Gəncə şəhəri, Cavadxan küçəsi 24",20,40.67540329,46.36036991,1,0,0,0,0,,,,
539,"Gəncə Dövlət Unversiteti, Gəncə şəhəri",gence-dovlet-unversiteti-gence-sheheri-862,A,"Gəncə şəhəri, Bayraq meydanı 225",20,40.677623,46.369374,1,0,0,0,0,,,,
540,Goranboy filialı,goranboy-filiali-365,A,"Goranboy şəhəri, H. Əliyev prospekti 9",21,40.607796,46.788992,1,0,0,0,0,,,,
541,"Bolmart, Gəncə şəhəri",bolmart-gence-sheheri-863,A,"Gəncə şəhəri, Xətai prospekti ilə Ü.Hacıbəyov kəsişməsi",20,40.697944,46.373645,1,0,0,0,0,,,,
542,"Dəliməmmədli şəhəri, Ticarət mərkəzi",delimemmedli-sheheri-ticaret-merkezi-367,A,"Goranboy rayonu, Dəliməmmədli şəhəri, T. Əkbəri küçəsi",21,40.69862,46.566165,1,0,0,0,0,,,,
543,"Borsunlu kəndi, ""Final"" market",borsunlu-kendi-final-market-368,A,"Goranboy rayonu, Borsunlu kəndi",21,40.648815,46.666155,1,0,0,0,0,,,,
544,"Qızılhacılı qəsəbəsi, ""İdeal"" market",qizilhacili-qesebesi-ideal-market-369,A,"Goranboy rayonu, Qızılhacılı qəsəbəsi, H.Aslanov küçəsi",21,40.574636,46.849581,1,0,0,0,0,,,,
545,"Goranboy, Ticarət mərkəzi (S. Civəzadə küçəsi)",goranboy-ticaret-merkezi-s-civezade-kucesi-370,A,"Goranboy şəhəri, S. Civəzadə küçəsi",21,40.603654,46.784288,1,0,0,0,0,,,,
546,"Xoylu kəndi, market",xoylu-kendi-market-372,A,"Goranboy rayonu, Xoylu kəndi",21,40.647504,46.532156,1,0,0,0,0,,,,
547,"Səfikürd kəndi, Ticarət mərkəzi",sefikurd-kendi-ticaret-merkezi-373,A,"Goranboy rayonu, Səfikürd kəndi",21,40.541866,46.766865,1,0,0,0,0,,,,
548,"Xanqərvənd kəndi, Ticarət mərkəzi",xanqervend-kendi-ticaret-merkezi-374,A,"Goranboy rayonu, Xanqərvənd kəndi",21,40.500213,46.90601,1,0,0,0,0,,,,
549,"Aşağı Ağcakənd qəsəbəsi, ""Ağcakənd"" market",ashagi-agcakend-qesebesi-agcakend-market-375,A,"Goranboy rayonu, Aşağı Ağcakənd qəsəbəsi",21,40.420993,46.570486,1,0,0,0,0,,,,
550,"Gəncə Mall, Gəncə şəhəri",gence-mall-gence-sheheri-881,A,Gəncə şəhəri. Heydər Əliyev prospekti ilə Həsən Əliyev küçəsinin kəsişməsi,21,40.600975,46.776794,1,0,0,0,0,,,,
551,"Goranboy, Ticarət Mərkəzi (H. Əliyev prospekti 15)",goranboy-ticaret-merkezi-h-eliyev-prospekti-15-366,A,"Goranboy şəhəri, H. Əliyev prospekti 15",21,40.599041,46.781947,1,0,0,0,0,,,,
552,Gəncə Mall,gence-mall-962,A,"Gəncə şəhəri, Heydər Əliyev prospekti 433",21,40.714039254353004,46.36677675982596,1,0,0,0,0,,,,
553,Naftalan Hotel,naftalan-hotel-961,A,"Naftalan şəhəri, Şirvan prospekti 34",44,40.69667339916367,46.32905536934971,1,0,0,0,0,,,,
554,Naftalan şəhər filialı,naftalan-sheher-filiali-401,A,"Naftalan şəhəri, H. Əliyev prospekti 11",44,40.505818,46.813953,1,0,0,0,0,,,,
555,"Naftalan, Ticarət Mərkəzi",naftalan-ticaret-merkezi-402,A,"Naftalan şəhəri, R. Zülfüqarov küçəsi 95",21,40.507587,46.815581,1,0,0,0,0,,,,
556,"Göygöl rayonu, ""Əminə"" Market",goygol-rayonu-emine-market-535,A,"Göygöl şəhəri, H. Əliyev prospekti 15",23,40.591726,46.320296,1,0,0,0,0,,,,
557,"Göygöl, Tikinti materialları mağazası",goygol-tikinti-materiallari-magazasi-536,A,"Göygöl şəhəri, A. Kazımov küçəsi",23,40.584385,46.327204,1,0,0,0,0,,,,
558,"Çinar Otel, Naftalan",cinar-otel-naftalan-923,A,Naftalan şəhəri,44,40.500193,46.819889,1,0,0,0,0,,,,
559,Göygöl filialı,goygol-rayon-filiali-538,A,"Göygöl şəhəri, H.Əliyev prospekti 45",23,40.588908,46.318286,1,0,0,0,0,,,,
560,Daşkəsən filialı,dashkesen-rayon-filiali-539,A,"Daşkəsən şəhəri, M. Əsədov küçəsi 14",17,40.521369,46.082766,1,0,0,0,0,,,,
561,"""Ceyhun Petrol"" YDM, Daşkəsən rayonu",ceyhun-petrol-ydm-dashkesen-rayonu-540,A,"Daşkəsən rayonu ,T. İsmayılov küçəsi",17,40.517166,46.089504,1,0,0,0,0,,,,
562,"AzərGold, Çovdar kəndi",azergold-covdar-kendi-997,A,"Daşkəsən rayonu, Çovdar kəndi",17,40.596002,46.091179,1,0,1,0,0,,,,
563,Samux filialı,samux-rayon-filiali-542,A,"Samux rayonu, Nəbiağalı qəsəbəsi, Nəriman Nərimanov küçəsi 9",52,40.765613,46.404742,1,0,0,0,0,,,,
564,"YDM, Qarayeri kəndi",ydm-qarayeri-kendi-543,A,"Samux rayonu, Qarayeri kəndi",52,40.786262,46.329482,1,0,0,0,0,,,,
565,"Ordubad şəhəri, ""Emin"" market",ordubad-sheheri-emin-market-238,A,"Naxçıvan MR, Ordubad şəhəri, H. Əliyev prospekti",48,38.905476,46.019493,1,0,0,0,0,,,,
566,"Ordubad, Ticarət mərkəzi (Mərkəzi Bazarın yanı)",ordubad-ticaret-merkezi-merkezi-bazarin-yani-794,A,"Naxçıvan MR, Ordubad şəhəri, H. Əliyev prospekti",48,38.903586,46.016952,1,0,0,0,0,,,,
567,Culfa rayon filialı,culfa-rayon-filiali-239,A,"Naxçıvan MR, Culfa şəhəri, H. Əliyev prospekti 43",16,38.956239,45.633797,1,0,0,0,0,,,,
568,"Mərkəzi Xəstəxanası, Culfa şəhəri",merkezi-xestexanasi-culfa-sheheri-240,A,"Naxçıvan MR, Culfa şəhəri, Elşad Nağıyev küçəsi 27",16,38.955319,45.634662,1,0,0,0,0,,,,
569,"Yaycı kəndi, İcra Nümayəndəliyi",yayci-kendi-icra-numayendeliyi-241,A,"Naxçıvan MR, Culfa rayonu, Yaycı kəndi",16,38.937283,45.730275,1,0,0,0,0,,,,
570,"Əbrəqunus kəndi, İcra Nümayəndəliyi",ebrequnus-kendi-icra-numayendeliyi-242,A,"Naxçıvan MR, Culfa rayonu, Əbrəqunus kəndi",16,39.13801,45.636297,1,0,0,0,0,,,,
571,"""Bahar"" kinoteatrı, Şərur",bahar-kinoteatri-sherur-243,A,"Naxçıvan MR, Şərur şəhəri, H.Əliyev prospekti 44B",61,39.557025,44.985193,1,0,0,0,0,,,,
572,Şərur Arxiv İdarəsi,sherur-arxiv-idaresi-244,A,"Naxçıvan MR, Şərur şəhəri, Şəhriyar küçəsi",61,39.55283,44.978755,1,0,0,0,0,,,,
573,"Aşağı Aralıq kəndi, İcra Nümayəndəliyi",ashagi-araliq-kendi-icra-numayendeliyi-245,A,"Naxçıvan MR, Şərur rayonu, Aşağı Aralıq kəndi",61,39.531455,45.01396,1,0,0,0,0,,,,
574,"Mahmudkənd kəndi, İcra Nümayəndəliyi",mahmudkend-kendi-icra-numayendeliyi-246,A,"Naxçıvan MR, Şərur rayonu, Mahmudkənd kəndi",61,39.579013,45.027443,1,0,0,0,0,,,,
575,"Vərməziyar kəndi, İcra Nümayəndəliyi",vermeziyar-kendi-icra-numayendeliyi-248,A,"Naxçıvan MR, Şərur rayonu, Vərməziyar kəndi",57,39.490402,45.003226,1,0,0,0,0,,,,
576,Şahbuz rayon filialı,shahbuz-rayon-filiali-249,A,"Şahbuz şəhəri, H.Əliyev prospekti 15",57,39.404974,45.568689,1,0,0,0,0,,,,
